Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Month Name,Hour(order),diff order & delivery,Hour(delivery), Price (INR) , Revnue ,Day name(Orderdate)
855,C033,57,5,07-08-2023,23:50:11,17-08-2023,20:15:43,Allahabad,Birthday,August,23,10,20,"? 1,582.00","? 7,910.00",Monday
866,C021,15,5,10-08-2023,20:06:37,11-08-2023,08:02:41,Medininagar,Anniversary,August,20,1,8,"? 1,488.00","? 7,440.00",Thursday
868,C099,32,1,22-08-2023,01:01:17,30-08-2023,10:09:12,Anand,Birthday,August,1,8,10,"? 1,792.00","? 1,792.00",Tuesday
889,C050,36,3,16-08-2023,23:06:44,18-08-2023,10:05:02,Bangalore,Birthday,August,23,2,10,? 203.00,? 609.00,Wednesday
969,C004,42,4,30-08-2023,22:56:34,03-09-2023,03:22:59,Khammam,All Occasions,August,22,4,3,"? 1,744.00","? 6,976.00",Wednesday
984,C058,65,1,03-08-2023,22:31:02,07-08-2023,16:39:11,Ballia,All Occasions,August,22,4,16,"? 1,895.00","? 1,895.00",Thursday
48,C031,65,4,12-11-2023,20:00:30,16-11-2023,05:31:42,Delhi,All Occasions,November,20,4,5,"? 1,895.00","? 7,580.00",Sunday
99,C050,38,3,04-11-2023,14:00:46,05-11-2023,15:44:38,Burhanpur,Birthday,November,14,1,15,? 562.00,"? 1,686.00",Saturday
113,C032,1,3,14-11-2023,15:30:30,23-11-2023,04:26:47,Bulandshahr,All Occasions,November,15,9,4,"? 1,935.00","? 5,805.00",Tuesday
154,C049,45,5,21-11-2023,23:14:18,25-11-2023,02:04:59,Indore,Birthday,November,23,4,2,? 722.00,"? 3,610.00",Tuesday
178,C097,61,1,14-11-2023,23:04:31,16-11-2023,02:14:23,Bhilai,Anniversary,November,23,2,2,? 810.00,? 810.00,Tuesday
189,C016,57,1,19-11-2023,17:22:19,22-11-2023,13:21:54,Srikakulam,Birthday,November,17,3,13,"? 1,582.00","? 1,582.00",Sunday
273,C047,10,2,22-11-2023,16:12:35,24-11-2023,01:52:48,Moradabad,Birthday,November,16,2,1,? 259.00,? 518.00,Wednesday
279,C067,23,4,24-11-2023,09:14:46,26-11-2023,17:51:23,Chinsurah,Anniversary,November,9,2,17,"? 1,098.00","? 4,392.00",Friday
283,C086,23,2,23-11-2023,02:51:34,30-11-2023,18:21:40,Erode,Anniversary,November,2,7,18,"? 1,098.00","? 2,196.00",Thursday
299,C091,8,5,08-11-2023,11:51:21,17-11-2023,13:17:51,Vellore,Anniversary,November,11,9,13,? 252.00,"? 1,260.00",Wednesday
303,C051,14,1,20-11-2023,06:42:57,29-11-2023,07:08:02,Narasaraopet,Birthday,November,6,9,7,"? 1,915.00","? 1,915.00",Monday
335,C013,17,2,06-11-2023,02:09:35,08-11-2023,02:23:24,Sri Ganganagar,Anniversary,November,2,2,2,"? 1,899.00","? 3,798.00",Monday
342,C062,36,5,03-11-2023,04:03:43,08-11-2023,16:26:16,Salem,Birthday,November,4,5,16,? 203.00,"? 1,015.00",Friday
348,C060,30,2,28-11-2023,20:33:37,07-12-2023,12:02:59,Kalyan-Dombivli,Anniversary,November,20,9,12,? 751.00,"? 1,502.00",Tuesday
363,C022,15,2,27-11-2023,19:01:01,05-12-2023,01:50:36,Bhavnagar,Anniversary,November,19,8,1,"? 1,488.00","? 2,976.00",Monday
372,C006,25,3,08-11-2023,19:04:25,18-11-2023,18:28:46,Kamarhati,Anniversary,November,19,10,18,"? 1,202.00","? 3,606.00",Wednesday
388,C066,36,2,10-11-2023,00:15:10,18-11-2023,10:37:06,Jalna,Birthday,November,0,8,10,? 203.00,? 406.00,Friday
393,C087,17,5,14-11-2023,11:01:18,22-11-2023,16:10:46,Solapur,Anniversary,November,11,8,16,"? 1,899.00","? 9,495.00",Tuesday
434,C020,51,4,28-11-2023,07:23:06,29-11-2023,19:43:32,Kirari Suleman Nagar,All Occasions,November,7,1,19,"? 1,084.00","? 4,336.00",Tuesday
534,C061,31,2,27-11-2023,03:40:16,04-12-2023,11:22:37,Naihati,All Occasions,November,3,7,11,"? 1,804.00","? 3,608.00",Monday
541,C007,24,3,13-11-2023,05:51:09,16-11-2023,22:56:34,Sasaram,Birthday,November,5,3,22,? 535.00,"? 1,605.00",Monday
595,C022,51,4,08-11-2023,13:49:19,15-11-2023,04:06:31,Dhanbad,All Occasions,November,13,7,4,"? 1,084.00","? 4,336.00",Wednesday
635,C095,67,1,12-11-2023,18:37:11,22-11-2023,07:23:32,Navi Mumbai,Anniversary,November,18,10,7,"? 1,374.00","? 1,374.00",Sunday
653,C076,17,4,29-11-2023,13:38:07,01-12-2023,05:52:11,Bhilwara,Anniversary,November,13,2,5,"? 1,899.00","? 7,596.00",Wednesday
655,C015,17,1,08-11-2023,21:19:04,17-11-2023,18:57:37,Jalna,Anniversary,November,21,9,18,"? 1,899.00","? 1,899.00",Wednesday
727,C061,12,5,18-11-2023,01:37:03,22-11-2023,16:22:32,Anand,Anniversary,November,1,4,16,? 672.00,"? 3,360.00",Saturday
740,C004,56,4,07-11-2023,16:11:58,12-11-2023,10:07:51,Silchar,Anniversary,November,16,5,10,"? 1,272.00","? 5,088.00",Tuesday
754,C083,51,2,01-11-2023,20:40:33,08-11-2023,22:13:13,Pimpri-Chinchwad,All Occasions,November,20,7,22,"? 1,084.00","? 2,168.00",Wednesday
768,C087,1,1,11-11-2023,18:37:41,16-11-2023,12:19:42,Howrah,All Occasions,November,18,5,12,"? 1,935.00","? 1,935.00",Saturday
807,C006,40,4,29-11-2023,16:20:19,09-12-2023,03:09:57,Bhopal,Anniversary,November,16,10,3,"? 1,923.00","? 7,692.00",Wednesday
839,C072,51,4,02-11-2023,03:51:23,12-11-2023,01:49:51,Udupi,All Occasions,November,3,10,1,"? 1,084.00","? 4,336.00",Thursday
846,C069,15,4,28-11-2023,02:47:39,02-12-2023,06:56:03,Bhalswa Jahangir Pur,Anniversary,November,2,4,6,"? 1,488.00","? 5,952.00",Tuesday
909,C084,42,1,04-11-2023,07:43:51,08-11-2023,22:25:25,Hyderabad,All Occasions,November,7,4,22,"? 1,744.00","? 1,744.00",Saturday
928,C012,23,3,19-11-2023,11:06:24,27-11-2023,10:16:12,Bihar Sharif,Anniversary,November,11,8,10,"? 1,098.00","? 3,294.00",Sunday
933,C038,51,3,14-11-2023,12:17:01,23-11-2023,02:50:02,Muzaffarnagar,All Occasions,November,12,9,2,"? 1,084.00","? 3,252.00",Tuesday
944,C024,67,4,17-11-2023,20:34:33,21-11-2023,16:40:40,Amravati,Anniversary,November,20,4,16,"? 1,374.00","? 5,496.00",Friday
951,C024,20,1,23-11-2023,15:34:09,25-11-2023,19:03:34,Bongaigaon,Anniversary,November,15,2,19,? 697.00,? 697.00,Thursday
974,C014,17,4,04-11-2023,19:16:59,07-11-2023,16:11:27,Pallavaram,Anniversary,November,19,3,16,"? 1,899.00","? 7,596.00",Saturday
986,C086,1,2,03-11-2023,16:41:54,05-11-2023,22:43:28,Bally,All Occasions,November,16,2,22,"? 1,935.00","? 3,870.00",Friday
2,C019,41,2,07-11-2023,23:30:18,13-11-2023,07:16:17,Jaipur,Diwali,November,23,6,7,"? 1,977.00","? 3,954.00",Tuesday
50,C014,41,4,09-11-2023,06:56:33,16-11-2023,10:19:22,Jamalpur,Diwali,November,6,7,10,"? 1,977.00","? 7,908.00",Thursday
8,C097,43,3,08-11-2023,19:20:02,14-11-2023,08:44:45,Morena,Diwali,November,19,6,8,? 750.00,"? 2,250.00",Wednesday
22,C054,43,1,09-11-2023,01:05:28,14-11-2023,09:49:47,Tenali,Diwali,November,1,5,9,? 750.00,? 750.00,Thursday
39,C054,43,2,02-11-2023,19:25:58,04-11-2023,13:28:42,Vellore,Diwali,November,19,2,13,? 750.00,"? 1,500.00",Thursday
49,C020,43,1,11-11-2023,17:44:30,18-11-2023,13:49:52,Nangloi Jat,Diwali,November,17,7,13,? 750.00,? 750.00,Saturday
14,C042,60,1,08-11-2023,03:46:06,15-11-2023,12:08:02,Bilaspur,Diwali,November,3,7,12,? 827.00,? 827.00,Wednesday
17,C056,60,2,04-11-2023,11:31:33,13-11-2023,18:40:13,Kota,Diwali,November,11,9,18,? 827.00,"? 1,654.00",Saturday
38,C067,37,3,11-11-2023,12:30:28,14-11-2023,12:24:51,Indore,Diwali,November,12,3,12,"? 1,428.00","? 4,284.00",Saturday
40,C066,48,4,02-11-2023,14:15:10,05-11-2023,04:29:54,Raiganj,Diwali,November,14,3,4,? 433.00,"? 1,732.00",Thursday
61,C058,44,2,08-11-2023,22:26:25,10-11-2023,08:08:31,Panihati,Diwali,November,22,2,8,? 794.00,"? 1,588.00",Wednesday
76,C054,4,1,09-11-2023,05:13:11,12-11-2023,00:34:50,Anand,Diwali,November,5,3,0,"? 1,199.00","? 1,199.00",Thursday
90,C088,41,3,09-11-2023,20:54:16,18-11-2023,17:48:35,Shahjahanpur,Diwali,November,20,9,17,"? 1,977.00","? 5,931.00",Thursday
97,C041,41,1,03-11-2023,20:11:32,08-11-2023,01:35:25,Bhavnagar,Diwali,November,20,5,1,"? 1,977.00","? 1,977.00",Friday
106,C095,41,2,06-11-2023,17:55:46,08-11-2023,23:00:28,Chinsurah,Diwali,November,17,2,23,"? 1,977.00","? 3,954.00",Monday
107,C041,4,3,06-11-2023,10:18:07,12-11-2023,14:20:21,Gorakhpur,Diwali,November,10,6,14,"? 1,199.00","? 3,597.00",Monday
112,C023,37,3,11-11-2023,06:36:04,14-11-2023,15:50:59,Kochi,Diwali,November,6,3,15,"? 1,428.00","? 4,284.00",Saturday
116,C009,4,3,11-11-2023,14:28:05,20-11-2023,05:25:26,Howrah,Diwali,November,14,9,5,"? 1,199.00","? 3,597.00",Saturday
127,C051,60,4,02-11-2023,14:04:38,03-11-2023,19:25:01,Dhanbad,Diwali,November,14,1,19,? 827.00,"? 3,308.00",Thursday
133,C018,43,5,10-11-2023,15:51:54,16-11-2023,11:22:51,Tiruppur,Diwali,November,15,6,11,? 750.00,"? 3,750.00",Friday
151,C051,43,1,03-11-2023,21:42:26,10-11-2023,03:56:02,Jalna,Diwali,November,21,7,3,? 750.00,? 750.00,Friday
159,C095,43,3,09-11-2023,21:31:39,11-11-2023,04:55:56,Davanagere,Diwali,November,21,2,4,? 750.00,"? 2,250.00",Thursday
166,C035,4,3,07-11-2023,23:05:28,10-11-2023,06:12:46,Madanapalle,Diwali,November,23,3,6,"? 1,199.00","? 3,597.00",Tuesday
167,C019,37,4,04-11-2023,01:26:51,07-11-2023,15:16:27,Nangloi Jat,Diwali,November,1,3,15,"? 1,428.00","? 5,712.00",Saturday
174,C048,4,3,03-11-2023,15:39:20,13-11-2023,18:06:46,Malda,Diwali,November,15,10,18,"? 1,199.00","? 3,597.00",Friday
183,C082,48,3,09-11-2023,18:11:41,11-11-2023,15:29:26,Bahraich,Diwali,November,18,2,15,? 433.00,"? 1,299.00",Thursday
190,C096,60,5,09-11-2023,12:33:49,13-11-2023,13:41:24,Darbhanga,Diwali,November,12,4,13,? 827.00,"? 4,135.00",Thursday
250,C086,37,5,08-11-2023,15:07:27,09-11-2023,01:32:06,Korba,Diwali,November,15,1,1,"? 1,428.00","? 7,140.00",Wednesday
256,C065,4,5,06-11-2023,19:13:49,14-11-2023,18:05:55,Suryapet,Diwali,November,19,8,18,"? 1,199.00","? 5,995.00",Monday
261,C041,37,3,06-11-2023,14:03:50,12-11-2023,20:17:47,Malegaon,Diwali,November,14,6,20,"? 1,428.00","? 4,284.00",Monday
274,C078,41,5,02-11-2023,06:37:51,12-11-2023,20:53:36,Raebareli,Diwali,November,6,10,20,"? 1,977.00","? 9,885.00",Thursday
282,C092,41,2,11-11-2023,10:20:49,19-11-2023,22:11:40,Mangalore,Diwali,November,10,8,22,"? 1,977.00","? 3,954.00",Saturday
309,C071,60,4,10-11-2023,06:38:43,13-11-2023,05:14:33,Mangalore,Diwali,November,6,3,5,? 827.00,"? 3,308.00",Friday
314,C029,43,4,05-11-2023,11:48:41,15-11-2023,04:55:25,Patiala,Diwali,November,11,10,4,? 750.00,"? 3,000.00",Sunday
331,C023,41,5,04-11-2023,21:49:56,05-11-2023,14:13:32,Patna,Diwali,November,21,1,14,"? 1,977.00","? 9,885.00",Saturday
349,C017,44,4,11-11-2023,03:32:37,12-11-2023,10:31:13,Junagadh,Diwali,November,3,1,10,? 794.00,"? 3,176.00",Saturday
360,C099,41,1,06-11-2023,03:11:57,09-11-2023,17:45:31,Belgaum,Diwali,November,3,3,17,"? 1,977.00","? 1,977.00",Monday
364,C003,43,3,08-11-2023,06:09:01,09-11-2023,04:37:33,Satara,Diwali,November,6,1,4,? 750.00,"? 2,250.00",Wednesday
374,C087,4,1,07-11-2023,07:47:32,09-11-2023,22:32:44,Guna,Diwali,November,7,2,22,"? 1,199.00","? 1,199.00",Tuesday
380,C009,60,4,08-11-2023,13:33:02,15-11-2023,23:40:37,Bidhannagar,Diwali,November,13,7,23,? 827.00,"? 3,308.00",Wednesday
383,C016,37,1,06-11-2023,00:16:45,08-11-2023,20:09:52,Panchkula,Diwali,November,0,2,20,"? 1,428.00","? 1,428.00",Monday
392,C085,4,2,05-11-2023,03:18:55,06-11-2023,18:53:09,Gangtok,Diwali,November,3,1,18,"? 1,199.00","? 2,398.00",Sunday
397,C034,4,5,09-11-2023,06:48:09,14-11-2023,13:32:34,Junagadh,Diwali,November,6,5,13,"? 1,199.00","? 5,995.00",Thursday
411,C006,48,1,05-11-2023,16:31:34,08-11-2023,07:21:26,Nadiad,Diwali,November,16,3,7,? 433.00,? 433.00,Sunday
427,C042,48,5,03-11-2023,07:56:32,13-11-2023,22:46:12,Gudivada,Diwali,November,7,10,22,? 433.00,"? 2,165.00",Friday
444,C021,60,3,02-11-2023,01:01:13,09-11-2023,09:54:20,Jalna,Diwali,November,1,7,9,? 827.00,"? 2,481.00",Thursday
462,C069,60,5,04-11-2023,18:10:06,13-11-2023,14:20:14,Kirari Suleman Nagar,Diwali,November,18,9,14,? 827.00,"? 4,135.00",Saturday
485,C029,43,4,06-11-2023,19:20:24,14-11-2023,19:27:14,Bhubaneswar,Diwali,November,19,8,19,? 750.00,"? 3,000.00",Monday
512,C008,41,1,05-11-2023,02:42:41,11-11-2023,13:10:40,Ranchi,Diwali,November,2,6,13,"? 1,977.00","? 1,977.00",Sunday
517,C064,60,5,09-11-2023,01:01:13,17-11-2023,19:04:55,Aligarh,Diwali,November,1,8,19,? 827.00,"? 4,135.00",Thursday
587,C018,43,1,02-11-2023,00:51:24,03-11-2023,10:41:06,Panchkula,Diwali,November,0,1,10,? 750.00,? 750.00,Thursday
598,C054,37,3,11-11-2023,02:51:23,18-11-2023,21:53:27,Ratlam,Diwali,November,2,7,21,"? 1,428.00","? 4,284.00",Saturday
602,C042,43,5,02-11-2023,10:17:25,11-11-2023,06:02:00,Buxar,Diwali,November,10,9,6,? 750.00,"? 3,750.00",Thursday
613,C063,4,5,10-11-2023,17:54:34,14-11-2023,19:18:27,Gwalior,Diwali,November,17,4,19,"? 1,199.00","? 5,995.00",Friday
616,C006,44,5,08-11-2023,23:57:57,12-11-2023,19:20:59,Phagwara,Diwali,November,23,4,19,? 794.00,"? 3,970.00",Wednesday
618,C073,60,4,05-11-2023,16:09:13,15-11-2023,17:21:36,Lucknow,Diwali,November,16,10,17,? 827.00,"? 3,308.00",Sunday
622,C084,4,4,08-11-2023,14:13:32,09-11-2023,15:59:02,Bhiwandi,Diwali,November,14,1,15,"? 1,199.00","? 4,796.00",Wednesday
623,C045,37,2,08-11-2023,13:37:50,18-11-2023,14:25:39,Lucknow,Diwali,November,13,10,14,"? 1,428.00","? 2,856.00",Wednesday
642,C021,44,5,02-11-2023,05:26:04,07-11-2023,00:29:51,Kozhikode,Diwali,November,5,5,0,? 794.00,"? 3,970.00",Thursday
648,C040,41,3,05-11-2023,19:06:16,09-11-2023,08:25:00,Chittoor,Diwali,November,19,4,8,"? 1,977.00","? 5,931.00",Sunday
649,C053,43,3,02-11-2023,03:05:41,11-11-2023,08:55:15,Naihati,Diwali,November,3,9,8,? 750.00,"? 2,250.00",Thursday
667,C052,44,3,04-11-2023,08:26:58,07-11-2023,10:30:59,Alwar,Diwali,November,8,3,10,? 794.00,"? 2,382.00",Saturday
672,C049,44,5,07-11-2023,14:06:15,09-11-2023,06:46:37,Saharanpur,Diwali,November,14,2,6,? 794.00,"? 3,970.00",Tuesday
677,C045,37,5,04-11-2023,07:54:01,14-11-2023,05:32:35,Panihati,Diwali,November,7,10,5,"? 1,428.00","? 7,140.00",Saturday
690,C083,48,2,02-11-2023,21:13:25,05-11-2023,21:32:48,Jaunpur,Diwali,November,21,3,21,? 433.00,? 866.00,Thursday
691,C002,48,5,06-11-2023,05:22:43,10-11-2023,11:08:26,Naihati,Diwali,November,5,4,11,? 433.00,"? 2,165.00",Monday
693,C041,4,5,04-11-2023,23:48:55,07-11-2023,05:31:27,Ghaziabad,Diwali,November,23,3,5,"? 1,199.00","? 5,995.00",Saturday
701,C080,41,5,07-11-2023,10:57:34,11-11-2023,04:56:26,Tezpur,Diwali,November,10,4,4,"? 1,977.00","? 9,885.00",Tuesday
702,C067,60,1,10-11-2023,08:44:24,18-11-2023,06:26:10,Giridih,Diwali,November,8,8,6,? 827.00,? 827.00,Friday
713,C081,37,3,08-11-2023,23:24:22,15-11-2023,22:51:21,Tiruppur,Diwali,November,23,7,22,"? 1,428.00","? 4,284.00",Wednesday
743,C045,4,2,09-11-2023,13:28:07,13-11-2023,01:16:24,Tiruppur,Diwali,November,13,4,1,"? 1,199.00","? 2,398.00",Thursday
745,C052,44,1,07-11-2023,09:12:26,09-11-2023,00:30:04,Kolkata,Diwali,November,9,2,0,? 794.00,? 794.00,Tuesday
753,C045,60,1,06-11-2023,06:55:38,12-11-2023,04:49:01,Tinsukia,Diwali,November,6,6,4,? 827.00,? 827.00,Monday
759,C084,48,5,02-11-2023,06:12:14,11-11-2023,06:06:56,Bathinda,Diwali,November,6,9,6,? 433.00,"? 2,165.00",Thursday
765,C055,41,2,03-11-2023,02:37:40,06-11-2023,03:52:27,Ambala,Diwali,November,2,3,3,"? 1,977.00","? 3,954.00",Friday
776,C051,43,1,09-11-2023,07:28:54,12-11-2023,21:39:04,Alwar,Diwali,November,7,3,21,? 750.00,? 750.00,Thursday
792,C015,43,2,09-11-2023,07:00:56,10-11-2023,05:14:12,Munger,Diwali,November,7,1,5,? 750.00,"? 1,500.00",Thursday
822,C075,41,5,09-11-2023,03:23:06,12-11-2023,04:15:17,Indore,Diwali,November,3,3,4,"? 1,977.00","? 9,885.00",Thursday
834,C029,60,5,03-11-2023,18:35:20,12-11-2023,14:01:49,Thrissur,Diwali,November,18,9,14,? 827.00,"? 4,135.00",Friday
836,C020,44,5,08-11-2023,02:36:05,11-11-2023,03:11:27,Tumkur,Diwali,November,2,3,3,? 794.00,"? 3,970.00",Wednesday
847,C009,44,4,07-11-2023,18:10:17,12-11-2023,10:21:36,Bareilly,Diwali,November,18,5,10,? 794.00,"? 3,176.00",Tuesday
852,C035,44,2,11-11-2023,09:41:46,14-11-2023,14:15:30,Ozhukarai,Diwali,November,9,3,14,? 794.00,"? 1,588.00",Saturday
858,C046,44,4,08-11-2023,01:51:48,09-11-2023,16:01:24,Saharanpur,Diwali,November,1,1,16,? 794.00,"? 3,176.00",Wednesday
859,C047,43,1,10-11-2023,07:06:21,15-11-2023,01:46:27,Varanasi,Diwali,November,7,5,1,? 750.00,? 750.00,Friday
867,C014,48,1,02-11-2023,12:22:06,04-11-2023,05:08:47,Hajipur,Diwali,November,12,2,5,? 433.00,? 433.00,Thursday
870,C018,43,5,05-11-2023,15:13:46,07-11-2023,06:49:39,Pallavaram,Diwali,November,15,2,6,? 750.00,"? 3,750.00",Sunday
876,C016,4,4,06-11-2023,09:38:36,14-11-2023,20:47:44,Jaunpur,Diwali,November,9,8,20,"? 1,199.00","? 4,796.00",Monday
878,C057,4,2,10-11-2023,16:36:59,19-11-2023,16:45:34,Singrauli,Diwali,November,16,9,16,"? 1,199.00","? 2,398.00",Friday
927,C100,43,4,03-11-2023,06:38:15,11-11-2023,05:00:17,Gopalpur,Diwali,November,6,8,5,? 750.00,"? 3,000.00",Friday
936,C045,43,4,02-11-2023,21:26:31,08-11-2023,10:03:32,Bardhaman,Diwali,November,21,6,10,? 750.00,"? 3,000.00",Thursday
954,C063,44,3,02-11-2023,04:01:43,03-11-2023,18:21:01,Ballia,Diwali,November,4,1,18,? 794.00,"? 2,382.00",Thursday
960,C032,48,3,05-11-2023,05:25:49,08-11-2023,09:56:17,Nadiad,Diwali,November,5,3,9,? 433.00,"? 1,299.00",Sunday
988,C020,4,3,10-11-2023,09:47:17,15-11-2023,10:29:19,Mau,Diwali,November,9,5,10,"? 1,199.00","? 3,597.00",Friday
992,C091,43,3,02-11-2023,14:09:04,03-11-2023,19:32:39,Chittoor,Diwali,November,14,1,19,? 750.00,"? 2,250.00",Thursday
998,C046,44,1,06-11-2023,16:17:11,14-11-2023,04:33:25,Ballia,Diwali,November,16,8,4,? 794.00,? 794.00,Monday
60,C023,5,2,13-12-2023,06:46:45,15-12-2023,13:03:56,Darbhanga,All Occasions,December,6,2,13,"? 1,444.00","? 2,888.00",Wednesday
46,C059,22,4,18-04-2023,03:21:11,23-04-2023,08:02:45,Guna,All Occasions,April,3,5,8,"? 1,639.00","? 6,556.00",Tuesday
24,C018,42,3,25-07-2023,05:10:42,03-08-2023,07:57:35,Durg,All Occasions,July,5,9,7,"? 1,744.00","? 5,232.00",Tuesday
28,C088,42,3,05-05-2023,03:25:25,10-05-2023,07:55:04,Guwahati,All Occasions,May,3,5,7,"? 1,744.00","? 5,232.00",Friday
63,C056,42,3,25-06-2023,06:22:38,26-06-2023,15:40:04,Munger,All Occasions,June,6,1,15,"? 1,744.00","? 5,232.00",Sunday
59,C041,51,5,26-06-2023,03:56:15,28-06-2023,20:10:04,Thiruvananthapuram,All Occasions,June,3,2,20,"? 1,084.00","? 5,420.00",Monday
74,C024,31,3,01-01-2023,20:55:22,07-01-2023,09:02:03,Shivpuri,All Occasions,January,20,6,9,"? 1,804.00","? 5,412.00",Sunday
75,C009,65,2,06-04-2023,11:10:24,09-04-2023,23:00:34,Bally,All Occasions,April,11,3,23,"? 1,895.00","? 3,790.00",Thursday
80,C008,39,4,02-01-2023,11:07:02,11-01-2023,02:05:50,Salem,All Occasions,January,11,9,2,? 387.00,"? 1,548.00",Monday
86,C046,39,4,13-09-2023,11:27:49,22-09-2023,14:09:30,Sirsa,All Occasions,September,11,9,14,? 387.00,"? 1,548.00",Wednesday
100,C055,42,5,09-05-2023,05:50:07,17-05-2023,05:30:26,Bhiwani,All Occasions,May,5,8,5,"? 1,744.00","? 8,720.00",Tuesday
104,C082,51,3,29-12-2023,01:45:29,05-01-2024,00:15:28,Ahmednagar,All Occasions,December,1,7,0,"? 1,084.00","? 3,252.00",Friday
144,C090,51,5,18-01-2023,09:01:03,23-01-2023,03:23:15,Srinagar,All Occasions,January,9,5,3,"? 1,084.00","? 5,420.00",Wednesday
149,C008,5,3,06-10-2023,23:23:09,09-10-2023,20:09:12,Mangalore,All Occasions,October,23,3,20,"? 1,444.00","? 4,332.00",Friday
175,C042,31,1,13-10-2023,01:17:47,20-10-2023,07:22:52,Navi Mumbai,All Occasions,October,1,7,7,"? 1,804.00","? 1,804.00",Friday
188,C067,22,5,18-09-2023,01:38:33,25-09-2023,14:02:12,Serampore,All Occasions,September,1,7,14,"? 1,639.00","? 8,195.00",Monday
211,C043,31,5,22-10-2023,18:14:59,29-10-2023,17:40:03,Orai,All Occasions,October,18,7,17,"? 1,804.00","? 9,020.00",Sunday
218,C061,31,4,13-06-2023,22:55:11,16-06-2023,03:06:01,Gurgaon,All Occasions,June,22,3,3,"? 1,804.00","? 7,216.00",Tuesday
254,C093,1,5,07-07-2023,00:09:44,15-07-2023,05:27:49,Bhilai,All Occasions,July,0,8,5,"? 1,935.00","? 9,675.00",Friday
278,C044,1,2,20-06-2023,23:33:52,24-06-2023,05:42:44,Ballia,All Occasions,June,23,4,5,"? 1,935.00","? 3,870.00",Tuesday
293,C003,1,4,04-09-2023,04:03:47,09-09-2023,18:10:36,Tezpur,All Occasions,September,4,5,18,"? 1,935.00","? 7,740.00",Monday
311,C051,39,2,02-09-2023,09:26:47,12-09-2023,17:51:43,Mehsana,All Occasions,September,9,10,17,? 387.00,? 774.00,Saturday
327,C048,51,1,24-09-2023,09:29:05,26-09-2023,20:09:05,Muzaffarnagar,All Occasions,September,9,2,20,"? 1,084.00","? 1,084.00",Sunday
351,C099,1,1,16-01-2023,15:11:07,25-01-2023,22:29:59,Bhilai,All Occasions,January,15,9,22,"? 1,935.00","? 1,935.00",Monday
373,C026,65,2,07-06-2023,20:49:11,10-06-2023,23:57:40,North Dumdum,All Occasions,June,20,3,23,"? 1,895.00","? 3,790.00",Wednesday
386,C091,5,4,04-06-2023,12:47:45,14-06-2023,21:34:41,Jalandhar,All Occasions,June,12,10,21,"? 1,444.00","? 5,776.00",Sunday
387,C061,1,2,30-04-2023,05:38:25,09-05-2023,02:15:58,Ahmedabad,All Occasions,April,5,9,2,"? 1,935.00","? 3,870.00",Sunday
391,C083,22,4,29-12-2023,13:44:06,07-01-2024,12:58:41,Bareilly,All Occasions,December,13,9,12,"? 1,639.00","? 6,556.00",Friday
431,C057,1,4,13-12-2023,19:13:43,19-12-2023,21:02:24,Varanasi,All Occasions,December,19,6,21,"? 1,935.00","? 7,740.00",Wednesday
450,C096,39,5,02-12-2023,07:58:05,12-12-2023,10:09:58,Sri Ganganagar,All Occasions,December,7,10,10,? 387.00,"? 1,935.00",Saturday
455,C072,1,2,20-10-2023,22:33:50,25-10-2023,18:04:20,Eluru,All Occasions,October,22,5,18,"? 1,935.00","? 3,870.00",Friday
457,C036,22,5,27-05-2023,13:55:39,29-05-2023,16:38:25,Mirzapur,All Occasions,May,13,2,16,"? 1,639.00","? 8,195.00",Saturday
468,C007,5,2,25-07-2023,07:57:26,04-08-2023,01:24:47,Rajahmundry,All Occasions,July,7,10,1,"? 1,444.00","? 2,888.00",Tuesday
469,C051,42,4,15-12-2023,07:06:00,19-12-2023,12:56:49,Kamarhati,All Occasions,December,7,4,12,"? 1,744.00","? 6,976.00",Friday
484,C034,1,5,26-05-2023,19:03:55,03-06-2023,19:32:17,Morena,All Occasions,May,19,8,19,"? 1,935.00","? 9,675.00",Friday
487,C053,51,1,05-01-2023,16:46:57,09-01-2023,04:28:18,Sasaram,All Occasions,January,16,4,4,"? 1,084.00","? 1,084.00",Thursday
502,C099,22,5,24-06-2023,05:33:20,30-06-2023,00:55:44,Munger,All Occasions,June,5,6,0,"? 1,639.00","? 8,195.00",Saturday
516,C020,22,2,05-07-2023,20:52:56,06-07-2023,01:06:20,Gaya,All Occasions,July,20,1,1,"? 1,639.00","? 3,278.00",Wednesday
537,C064,42,3,17-10-2023,06:19:24,25-10-2023,03:09:08,Korba,All Occasions,October,6,8,3,"? 1,744.00","? 5,232.00",Tuesday
540,C082,22,4,06-09-2023,19:07:35,09-09-2023,01:26:00,Morbi,All Occasions,September,19,3,1,"? 1,639.00","? 6,556.00",Wednesday
552,C064,31,3,10-05-2023,18:59:31,11-05-2023,17:09:07,Tezpur,All Occasions,May,18,1,17,"? 1,804.00","? 5,412.00",Wednesday
566,C054,42,4,12-05-2023,12:48:03,14-05-2023,20:36:32,Patna,All Occasions,May,12,2,20,"? 1,744.00","? 6,976.00",Friday
585,C013,63,5,26-04-2023,18:32:41,01-05-2023,01:52:06,Bhubaneswar,All Occasions,April,18,5,1,"? 1,348.00","? 6,740.00",Wednesday
